Name,Domain,Instance,No Drones,No Deliveries,Network,Deadline,Correlation Size,Trace,Generalized Variance,Largest Correlation Coefficient,Number of Constraints,MC Probability Booles,MC Probability Independent,MC Probability Correlated,Theoretical Probability Booles,Theoretical Probability Independent,Theoretical Probability Correlated,Booles Runtime,Indpendent Runtime,Correlated Runtime
drones_instance-1_network_6_deadline_12_corrsize_2,drones,1,1,1,6,12,2,21.532614412630966,0.94543104,0.2336,29,0.9217,0.9229,0.9225,0.8966351859367367,0.9192665514123834,0.9199846984333104,0.11020779609680176,0.20635080337524414,0.29538416862487793
drones_instance-1_network_6_deadline_12_corrsize_3,drones,1,1,1,6,12,3,22.66940634033516,0.27558026,0.6475,29,0.9792,0.9799,0.9807,0.9749059670291551,0.980007972800016,0.9801929957563013,0.10962200164794922,0.39951586723327637,6.807798385620117
drones_instance-1_network_6_deadline_12_corrsize_4,drones,1,1,1,6,12,4,39.54958105669309,0.40540657105671835,0.5626,29,0.8015,0.8065,0.808,0.7413173784009344,0.7883694645367089,0.803774612380874,0.11093902587890625,0.2313861846923828,7.704843997955322
drones_instance-1_network_6_deadline_13_corrsize_2,drones,1,1,1,6,13,2,23.47061635372061,0.84813391,0.3897,29,0.5557,0.5557,0.5598,0.5074698858604793,0.5705829906988908,0.5629975387148854,0.1103665828704834,0.4263315200805664,0.3920304775238037
drones_instance-1_network_6_deadline_13_corrsize_3,drones,1,1,1,6,13,3,5.834281410734727,0.148819641968,0.4888,29,0.996,0.9996,0.9996,1.0,0.9996833277018298,0.9997215624174447,0.11018037796020508,0.1977229118347168,13.592443943023682
drones_instance-1_network_6_deadline_13_corrsize_4,drones,1,1,1,6,13,4,50.744628581164456,0.912673014776624,0.2027,29,0.986,0.986,0.986,0.9179940690829873,0.9840968139745897,0.984097068174154,0.11157584190368652,0.15974211692810059,0.3954734802246094
drones_instance-1_network_6_deadline_14_corrsize_2,drones,1,1,1,6,14,2,5.034703865725887,0.46285759000000004,0.7329,29,0.9798,0.9804,0.9803,0.9716826840385726,0.9779310446444622,0.9792298624748172,0.11067509651184082,0.22452902793884277,0.43442773818969727
drones_instance-1_network_6_deadline_14_corrsize_3,drones,1,1,1,6,14,3,31.53029646477297,0.74896682942,0.4077,29,0.1078,0.1242,0.1275,0.09184107095960058,0.1373631939685458,0.1260710788712622,0.1107950210571289,0.28314685821533203,1.856199026107788
drones_instance-1_network_6_deadline_14_corrsize_4,drones,1,1,1,6,14,4,48.35605513077938,0.8812471623518697,0.1971,29,0.8624,0.8604,0.8622,0.830963372340986,0.8650127985273262,0.8634820591974054,0.11184239387512207,0.22756528854370117,1.1489841938018799
drones_instance-1_network_7_deadline_10_corrsize_2,drones,1,1,1,7,10,2,27.7314432656489,0.46050974999999994,0.7345,29,0.1255,0.1194,0.1339,0.05913077902018775,0.08921010600340452,0.1339932775201997,0.11054348945617676,0.2181413173675537,0.31340551376342773
drones_instance-1_network_7_deadline_10_corrsize_3,drones,1,1,1,7,10,3,45.72401835539201,0.75076813167,0.4767,29,0.0768,0.0768,0.0781,0.04312684990634482,0.06329536780360337,0.07597231028759333,0.11087203025817871,0.20041322708129883,0.8885788917541504
drones_instance-1_network_7_deadline_10_corrsize_4,drones,1,1,1,7,10,4,7.464028677188063,0.5063626376186949,0.3743,29,0.9963,0.9963,0.9963,0.998652153263589,0.9962945323469875,0.9963380396280013,0.11090397834777832,0.15607786178588867,11.742217540740967
drones_instance-1_network_7_deadline_11_corrsize_2,drones,1,1,1,7,11,2,5.090787306855722,0.75229471,0.4977,29,nan,0.0,0.0,nan,1.123542612153045e-11,5.968057309529576e-10,nan,0.4861767292022705,0.504150390625
drones_instance-1_network_7_deadline_11_corrsize_3,drones,1,1,1,7,11,3,24.3215826262811,0.71701324326,0.4719,29,0.9212,0.9217,0.9206,0.8922827125523144,0.91537126981864,0.9190800522796055,0.1123666763305664,0.2026677131652832,0.5829970836639404
drones_instance-1_network_7_deadline_11_corrsize_4,drones,1,1,1,7,11,4,6.929711676940175,0.0693879277385361,0.7272,29,0.9941,0.9942,0.9942,0.9941353927668937,0.9939133891203896,0.9941911158732281,0.10946249961853027,0.20958852767944336,312.23541259765625
drones_instance-1_network_7_deadline_12_corrsize_2,drones,1,1,1,7,12,2,7.5121260210437075,0.99742951,0.0507,29,0.189,0.1996,0.1971,0.14969925390851582,0.2017501343831008,0.19750852985203687,0.11187958717346191,0.23541808128356934,0.3229527473449707
drones_instance-1_network_7_deadline_12_corrsize_3,drones,1,1,1,7,12,3,22.80430889317298,0.94550073296,0.209,29,0.7995,0.799,0.7971,0.7500732302283648,0.7960040005454411,0.7953016180327586,0.11305117607116699,0.2356255054473877,0.636721134185791
drones_instance-1_network_7_deadline_12_corrsize_4,drones,1,1,1,7,12,4,5.093689042912568,0.5948505500440304,0.3818,29,0.9385,0.9391,0.9394,0.9202498203214631,0.9377063463438015,0.9377217855001692,0.1111307144165039,0.2099747657775879,9.000800371170044
drones_instance-1_network_7_deadline_13_corrsize_2,drones,1,1,1,7,13,2,14.838894143411974,0.1636897500000001,0.9145,29,0.9754,0.9754,0.9759,0.9636307902639938,0.9713522838934433,0.9754287522630051,0.1084904670715332,0.17446112632751465,0.5184760093688965
drones_instance-1_network_7_deadline_13_corrsize_3,drones,1,1,1,7,13,3,4.084050147517507,0.761142433014,0.3783,29,0.9981,1.0,1.0,1.0,0.9996833277018298,0.9996825889760343,0.11264443397521973,0.14604973793029785,0.14990997314453125
drones_instance-1_network_7_deadline_13_corrsize_4,drones,1,1,1,7,13,4,8.600298719121039,0.18893672110436888,0.7568,29,nan,0.0002,0.0,nan,0.00018687287343216693,4.696659561452171e-05,nan,0.536675214767456,1.918928861618042
drones_instance-1_network_7_deadline_14_corrsize_2,drones,1,1,1,7,14,2,21.35178109394307,0.006788439999999897,0.9966,29,0.9968,0.9998,0.9998,1.0,0.9996833277018298,0.9997466541379398,0.10756206512451172,0.12787103652954102,0.178358793258667
drones_instance-1_network_7_deadline_14_corrsize_3,drones,1,1,1,7,14,3,15.202414537906781,0.062070184664000015,0.5942,29,0.9957,0.9957,0.9959,0.9964014208406327,0.9949382030202747,0.9951332602930828,0.10870480537414551,0.17411208152770996,22.003881454467773
drones_instance-1_network_7_deadline_14_corrsize_4,drones,1,1,1,7,14,4,9.018718721701052,0.25357579677689757,0.5948,29,0.9977,0.9993,0.9998,1.0,0.9990701422522901,0.9993788240561589,0.10808706283569336,0.4882960319519043,28.560331344604492
drones_instance-1_network_8_deadline_10_corrsize_2,drones,1,1,1,8,10,2,7.16150171748811,0.37384430999999996,0.7913,29,0.5093,0.5092,0.5093,0.45895504356682093,0.524045363343956,0.5110672082356388,0.11133527755737305,0.28740859031677246,0.29372453689575195
drones_instance-1_network_8_deadline_10_corrsize_3,drones,1,1,1,8,10,3,22.340191760072276,0.453387890312,0.6206,29,0.0841,0.0963,0.1038,0.05989223898149319,0.08986871736920332,0.10829289758924371,0.11267685890197754,0.21335840225219727,3.313169240951538
drones_instance-1_network_8_deadline_10_corrsize_4,drones,1,1,1,8,10,4,36.709677546103876,0.44677427348126747,0.5432,29,0.0298,0.0282,0.036,0.03002103791654544,0.04629487735917716,0.03877073867889215,0.11489176750183105,0.2512984275817871,10.434675216674805
drones_instance-1_network_8_deadline_11_corrsize_2,drones,1,1,1,8,11,2,5.536908139342264,0.988336,0.108,29,0.589,0.5899,0.5921,0.5284680517131976,0.5926974742073882,0.5892908434723708,0.10972857475280762,0.25954556465148926,0.3422832489013672
drones_instance-1_network_8_deadline_11_corrsize_3,drones,1,1,1,8,11,3,32.57950375152912,0.3874848935999999,0.4345,29,0.3293,0.3417,0.3486,0.3323680088641156,0.4006649130039368,0.3517317152347864,0.11697602272033691,0.23261523246765137,4.5644659996032715
drones_instance-1_network_8_deadline_11_corrsize_4,drones,1,1,1,8,11,4,11.701059514684935,0.1610969674870842,0.5303,29,0.7488,0.7488,0.7537,0.6967503865339573,0.7467040504128989,0.7489306383760895,0.11068034172058105,0.19729185104370117,111.073725938797
drones_instance-1_network_8_deadline_12_corrsize_2,drones,1,1,1,8,12,2,26.867438821628987,0.98619375,0.1175,29,0.8917,0.8945,0.8949,0.8599768795173295,0.8893110956116071,0.8894860335398802,0.1094353199005127,0.24617314338684082,0.3470182418823242
drones_instance-1_network_8_deadline_12_corrsize_3,drones,1,1,1,8,12,3,4.789737391401918,0.10409495883200008,0.6888,29,0.9972,0.9999,0.9999,1.0,0.9996833277018298,0.9997069148163219,0.11127686500549316,0.1525719165802002,12.657268047332764
drones_instance-1_network_8_deadline_12_corrsize_4,drones,1,1,1,8,12,4,49.4559683876749,0.03302643248064452,0.8327,29,0.1723,0.2194,0.2536,0.115781468114083,0.16283776637116631,0.250774517018942,0.10985183715820312,0.3296077251434326,148.6442289352417
drones_instance-1_network_8_deadline_13_corrsize_2,drones,1,1,1,8,13,2,27.943906864263635,0.015340710000000037,0.9923,29,0.8898,0.8902,0.8901,0.8621268500990499,0.8910338630128976,0.890252098954975,0.10960650444030762,0.2594878673553467,0.377671480178833
drones_instance-1_network_8_deadline_13_corrsize_3,drones,1,1,1,8,13,3,10.845587770514289,0.87925267956,0.291,29,0.7093,0.7146,0.7141,0.6572142908765026,0.7132525510161273,0.7142827698127532,0.11443471908569336,0.22829198837280273,1.093871831893921
drones_instance-1_network_8_deadline_13_corrsize_4,drones,1,1,1,8,13,4,24.811559226926725,0.28965034523073213,0.6452,29,0.5926,0.5926,0.5978,0.4595136793012345,0.5242750197558774,0.5957896074441881,0.11038970947265625,0.23713898658752441,10.643615245819092
drones_instance-1_network_8_deadline_14_corrsize_2,drones,1,1,1,8,14,2,4.742330212485939,0.84429084,0.3946,29,0.9965,0.9999,0.9999,1.0,0.9996833277018298,0.9996847085455798,0.1119382381439209,0.12783193588256836,0.17101573944091797
drones_instance-1_network_8_deadline_14_corrsize_3,drones,1,1,1,8,14,3,29.18108271573425,0.16124820749999993,0.793,29,0.9561,0.9585,0.9589,0.9376917151771426,0.9515310227522443,0.9542888677843773,0.11211752891540527,0.2267444133758545,9.076159477233887
drones_instance-1_network_8_deadline_14_corrsize_4,drones,1,1,1,8,14,4,24.553559558190166,0.6400378593882322,0.3355,29,0.6842,0.6835,0.6842,0.6226724335467505,0.6804665122365716,0.6879115953064281,0.10900187492370605,0.26988887786865234,2.4988012313842773
drones_instance-1_network_9_deadline_10_corrsize_2,drones,1,1,1,9,10,2,44.73761162153535,0.966876,0.182,29,nan,0.0047,0.0054,nan,0.006382058784552124,0.004756188181624406,nan,0.43793511390686035,0.7394506931304932
drones_instance-1_network_9_deadline_10_corrsize_3,drones,1,1,1,9,10,3,15.337275767669695,0.774579141392,0.3562,29,0.8286,0.8325,0.832,0.7841436206731066,0.8258966183139862,0.8328701675646543,0.11184906959533691,0.21383452415466309,1.484739065170288
drones_instance-1_network_9_deadline_10_corrsize_4,drones,1,1,1,9,10,4,11.365012299633726,0.8285779100457161,0.3246,29,0.2753,0.2791,0.2806,0.25386009557226447,0.3117123358692197,0.2860912848659474,0.11234641075134277,0.26627063751220703,2.10048770904541
drones_instance-1_network_9_deadline_11_corrsize_2,drones,1,1,1,9,11,2,20.16462228672942,0.97160775,0.1685,29,0.1988,0.2026,0.2019,0.13705474625202163,0.1870551768248117,0.19714326811210922,0.11044096946716309,0.24174904823303223,0.35504961013793945
drones_instance-1_network_9_deadline_11_corrsize_3,drones,1,1,1,9,11,3,7.03962430284337,0.25658514859200005,0.5042,29,nan,0.0,0.0,nan,1.812786888016299e-06,8.306291274232e-06,nan,0.39292097091674805,4.7135539054870605
drones_instance-1_network_9_deadline_11_corrsize_4,drones,1,1,1,9,11,4,16.17926973413248,0.32542201541650256,0.4596,29,0.4954,0.4977,0.5016,0.40991997555599813,0.4755857754014364,0.500630800030349,0.10878968238830566,0.27829742431640625,15.925892114639282
drones_instance-1_network_9_deadline_12_corrsize_2,drones,1,1,1,9,12,2,16.606920764940252,0.824439,0.419,29,0.4514,0.4517,0.4523,0.36838925204962814,0.4326880778124491,0.45713838098974646,0.10944986343383789,0.2907266616821289,0.3759748935699463
drones_instance-1_network_9_deadline_12_corrsize_3,drones,1,1,1,9,12,3,13.869631446251564,0.32070417174,0.7135,29,0.9367,0.9363,0.9379,0.9113608194272919,0.9311346818770844,0.9338717641768776,0.11202788352966309,0.23224472999572754,2.016828775405884
drones_instance-1_network_9_deadline_12_corrsize_4,drones,1,1,1,9,12,4,3.5142365169811294,0.6578707865735267,0.3149,29,0.9971,0.9999,0.9999,1.0,0.9996833277018298,0.9996833663909693,0.11178207397460938,0.1492481231689453,1.6302552223205566
drones_instance-1_network_9_deadline_13_corrsize_2,drones,1,1,1,9,13,2,14.287500978295892,0.972775,0.165,29,0.997,0.999,0.9987,1.0,0.9984955513304036,0.9984968707132738,0.11187577247619629,0.5067477226257324,0.17767572402954102
drones_instance-1_network_9_deadline_13_corrsize_3,drones,1,1,1,9,13,3,21.37022452020891,0.984501279464,0.0863,29,0.9546,0.9553,0.9554,0.9434406220221,0.9564304273963031,0.9563317668162703,0.11132478713989258,0.20470833778381348,0.6700589656829834
drones_instance-1_network_9_deadline_13_corrsize_4,drones,1,1,1,9,13,4,17.256555769819222,0.3363543237943129,0.5742,29,0.9612,0.9607,0.961,0.9459941947853664,0.9584303915406028,0.9582987949521942,0.10977625846862793,0.2034435272216797,32.035364389419556
drones_instance-1_network_9_deadline_14_corrsize_2,drones,1,1,1,9,14,2,2.524871006714027,0.89670204,0.3214,29,0.9967,0.9998,0.9998,1.0,0.9996833277018298,0.9996848400720795,0.10932803153991699,0.15381884574890137,0.5570528507232666
drones_instance-1_network_9_deadline_14_corrsize_3,drones,1,1,1,9,14,3,16.96784711453474,0.89862625556,0.2964,29,0.9962,0.9969,0.9971,1.0,0.997505245470034,0.9975056604404203,0.11219120025634766,0.16431570053100586,0.6297688484191895
drones_instance-1_network_9_deadline_14_corrsize_4,drones,1,1,1,9,14,4,20.620937862962826,0.2015888795230143,0.5308,29,0.9976,1.0,0.9999,1.0,0.9996833277018298,0.9997037475869454,0.11009788513183594,0.15020275115966797,24.397388696670532
drones_instance-2_network_10_deadline_10_corrsize_2,drones,2,1,1,10,10,2,10.42827395114195,0.99182784,0.0904,17,0.9785,0.9785,0.9785,0.9725354097191802,0.9784710321626469,0.9785576840126008,0.044411420822143555,0.09916996955871582,0.372222900390625
drones_instance-2_network_10_deadline_10_corrsize_3,drones,2,1,1,10,10,2,18.826154038095343,0.9720107099999999,0.1673,17,nan,0.1173,0.1171,nan,0.13338372451548064,0.11141330469720254,nan,0.17824482917785645,0.5525941848754883
drones_instance-2_network_10_deadline_10_corrsize_4,drones,2,1,1,10,10,2,11.49675495324376,0.95739904,0.2064,17,0.4286,0.4374,0.4372,0.35043798043464414,0.40704402891233377,0.43709464861061753,0.04551291465759277,0.11481523513793945,0.26711583137512207
drones_instance-2_network_10_deadline_11_corrsize_2,drones,2,1,1,10,11,2,20.263997480629364,0.72762039,0.5219,17,nan,0.1751,0.1784,nan,0.2574689628930835,0.1796038836578921,nan,0.18053603172302246,1.5356626510620117
drones_instance-2_network_10_deadline_11_corrsize_3,drones,2,1,1,10,11,2,23.97225030631474,0.8471971899999999,0.3909,17,0.2983,0.2983,0.2983,0.30331734073170175,0.3519786488675444,0.2971014130123208,0.04527902603149414,0.10212993621826172,0.25549864768981934
drones_instance-2_network_10_deadline_11_corrsize_4,drones,2,1,1,10,11,2,11.483189851250437,0.99997696,0.0048,17,0.9982,0.9982,0.9982,0.9993504245523723,0.9985151721308235,0.9985151467963307,0.04577350616455078,0.21917390823364258,0.1417384147644043
drones_instance-2_network_10_deadline_12_corrsize_2,drones,2,1,1,10,12,2,12.365191139416146,0.46855900000000006,0.729,17,0.996,0.996,0.996,0.995152978119069,0.9958463030038296,0.9958837478947852,0.045146942138671875,0.1245875358581543,0.37400078773498535
drones_instance-2_network_10_deadline_12_corrsize_3,drones,2,1,1,10,12,2,30.626896795626365,0.91450224,0.2924,17,0.9811,0.9811,0.9811,0.9773683253160219,0.9825555406061008,0.9825034090088569,0.045916080474853516,0.10479593276977539,0.5511777400970459
drones_instance-2_network_10_deadline_12_corrsize_4,drones,2,1,1,10,12,2,3.9564986987607833,0.99838396,0.0402,17,0.9995,1.0,1.0,1.0,0.9998733190449377,0.9998733100266902,0.04513812065124512,0.08544063568115234,0.0969548225402832
drones_instance-2_network_10_deadline_13_corrsize_2,drones,2,1,1,10,13,2,14.251861341536731,0.89215344,0.3284,17,0.8075,0.8075,0.8075,0.7555044413612535,0.7933785848887307,0.8070860823296471,0.04501152038574219,0.10097432136535645,0.15328049659729004
drones_instance-2_network_10_deadline_13_corrsize_3,drones,2,1,1,10,13,2,2.2776435652459215,0.5497589999999999,0.671,17,0.9991,0.9999,0.9999,1.0,0.9998733190449377,0.9998867996968912,0.044754743576049805,0.08072018623352051,0.4018850326538086
drones_instance-2_network_10_deadline_13_corrsize_4,drones,2,1,1,10,13,2,2.6239804143360232,0.93051504,0.2636,17,0.9994,1.0,1.0,1.0,0.9998733190449377,0.9998724377072699,0.044371604919433594,0.07701277732849121,0.10387229919433594
drones_instance-2_network_10_deadline_14_corrsize_2,drones,2,1,1,10,14,2,55.03466240731625,0.98985951,0.1007,17,0.9725,0.9745,0.9739,0.9651461548961345,0.9732011403199612,0.9731183696016031,0.04555058479309082,0.11735749244689941,0.2023909091949463
drones_instance-2_network_10_deadline_14_corrsize_3,drones,2,1,1,10,14,2,8.882328745565793,0.96727519,0.1809,17,0.9992,1.0,1.0,1.0,0.9998733190449377,0.9998730351925924,0.0444338321685791,0.08255195617675781,0.09604382514953613
drones_instance-2_network_10_deadline_14_corrsize_4,drones,2,1,1,10,14,2,3.0327649404948396,0.75537084,0.4946,17,0.9986,0.9999,0.9999,1.0,0.9998733190449377,0.9998768035615619,0.04476213455200195,0.08169150352478027,0.10565662384033203
drones_instance-2_network_1_deadline_10_corrsize_2,drones,2,1,1,1,10,2,4.796304778300062,0.89708736,0.3208,17,0.2273,0.2352,0.237,0.23770509150331767,0.28640717269878746,0.23647095522834302,0.04483175277709961,0.10932087898254395,0.3661634922027588
drones_instance-2_network_1_deadline_10_corrsize_3,drones,2,1,1,1,10,2,20.82874544187085,0.5644,0.66,17,0.9869,0.9869,0.9869,0.9846988492367587,0.9879904072493998,0.9879990016109207,0.04524946212768555,0.2514073848724365,0.3531661033630371
drones_instance-2_network_1_deadline_10_corrsize_4,drones,2,1,1,1,10,2,0.8837883733306005,0.69848919,0.5491,17,0.7802,0.7802,0.7802,0.7590746708747788,0.7966987394826688,0.7866098766992723,0.044684648513793945,0.09705615043640137,0.6126003265380859
drones_instance-2_network_1_deadline_11_corrsize_2,drones,2,1,1,1,11,2,13.16093820804498,0.896316,0.322,17,0.7054,0.7115,0.7127,0.6349091227836421,0.6859801281543974,0.7083897030470455,0.045749664306640625,0.23697805404663086,0.2375345230102539
drones_instance-2_network_1_deadline_11_corrsize_3,drones,2,1,1,1,11,2,8.114085817186195,0.43539804000000004,0.7514,17,0.989,0.989,0.9889,0.9835986689372405,0.9872631511556103,0.9890783593828846,0.04678797721862793,0.22003436088562012,0.7984976768493652
drones_instance-2_network_1_deadline_11_corrsize_4,drones,2,1,1,1,11,2,6.717138474081302,0.80525431,0.4413,17,0.9989,1.0,1.0,1.0,0.9998733190449377,0.9998754813288306,0.044647932052612305,0.08026647567749023,0.29355311393737793
drones_instance-2_network_1_deadline_12_corrsize_2,drones,2,1,1,1,12,2,33.780077309277665,0.86509071,0.3673,17,0.9547,0.9553,0.9551,0.9443126289405464,0.956570946810775,0.955740279621948,0.04547572135925293,0.19676566123962402,0.3386695384979248
